timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ,magX,magY,magZ
1386186031.13,0.4856,0.4524,0.5672,-0.1106,0.098,0.0438,0.0186,0.758333333333,0.391666666667,1.71666666667
1386186031.13,0.4896,0.4508,0.5684,-0.1124,0.107,0.0438,0.0186,0.758333333333,0.391666666667,1.71666666667
1386186031.15,0.4826,0.4296,0.5512,-0.1102,0.142,0.0424,0.017,0.736111111111,0.427777777778,1.73333333333
1386186031.16,0.4654,0.4294,0.5322,-0.108,0.1534,0.0414,0.017,0.736111111111,0.427777777778,1.73333333333
1386186031.16,0.4438,0.4356,0.5164,-0.1038,0.1622,0.0428,0.0156,0.716666666667,0.447222222222,1.71388888889
1386186031.17,0.4754,0.4166,0.5678,-0.0992,0.1708,0.0542,0.0156,0.716666666667,0.447222222222,1.71388888889
1386186031.18,0.447,0.3624,0.5164,-0.0768,0.1912,0.0574,0.0156,0.716666666667,0.447222222222,1.71388888889
1386186031.19,0.48,0.3788,0.5234,-0.0572,0.1792,0.0644,0.0156,0.716666666667,0.447222222222,1.71388888889
1386186031.22,0.495,0.4464,0.5614,-0.031,0.0744,0.0792,0.015,0.708333333333,0.466666666667,1.70833333333
1386186031.22,0.4986,0.4344,0.5632,-0.029,0.078,0.0776,0.015,0.708333333333,0.466666666667,1.70833333333
1386186031.23,0.4832,0.4422,0.5464,-0.0236,0.0818,0.0692,0.0152,0.711111111111,0.486111111111,1.72222222222
1386186031.25,0.4772,0.4334,0.5476,-0.027,0.0856,0.0574,0.0156,0.716666666667,0.505555555556,1.72777777778
1386186031.25,0.4872,0.4296,0.5516,-0.0272,0.0918,0.0532,0.0156,0.716666666667,0.505555555556,1.72777777778
1386186031.26,0.4798,0.419,0.5504,-0.0262,0.0898,0.0406,0.0138,0.691666666667,0.494444444444,1.71944444444
1386186031.27,0.4784,0.4206,0.5472,-0.0234,0.0812,0.0328,0.0148,0.705555555556,0.525,1.69444444444
1386186031.27,0.4852,0.4318,0.5546,-0.0196,0.0686,0.0242,0.0148,0.705555555556,0.525,1.69444444444
1386186031.29,0.4854,0.4344,0.56,-0.0136,0.0476,0.0034,0.013,0.680555555556,0.519444444444,1.71111111111
1386186031.29,0.4868,0.4328,0.5652,-0.0114,0.0408,-0.0084,0.013,0.680555555556,0.519444444444,1.71111111111
1386186031.3,0.4838,0.4298,0.5596,-0.0076,0.0346,-0.0214,0.0124,0.672222222222,0.513888888889,1.70555555556
1386186031.3,0.4862,0.4326,0.5578,-0.0024,0.0266,-0.035,0.0124,0.672222222222,0.513888888889,1.70555555556
1386186031.31,0.4816,0.4324,0.5534,0.0024,0.0166,-0.0484,0.0136,0.688888888889,0.522222222222,1.73055555556
1386186031.32,0.4752,0.4306,0.5512,0.0122,0.0008,-0.074,0.014,0.694444444444,0.513888888889,1.70555555556
1386186031.33,0.4764,0.4324,0.5558,0.0178,-0.0036,-0.0864,0.014,0.694444444444,0.513888888889,1.70555555556
1386186031.33,0.4664,0.4222,0.5448,0.0258,-0.0056,-0.0974,0.014,0.694444444444,0.505555555556,1.73333333333
1386186031.34,0.467,0.4178,0.544,0.0366,-0.0064,-0.1076,0.014,0.694444444444,0.505555555556,1.73333333333
1386186031.35,0.4614,0.4096,0.5336,0.0508,-0.0074,-0.1166,0.0124,0.672222222222,0.519444444444,1.74722222222
1386186031.35,0.4582,0.3966,0.5108,0.068,-0.0068,-0.1238,0.0124,0.672222222222,0.519444444444,1.74722222222
1386186031.36,0.45,0.3868,0.5192,0.1128,-0.0104,-0.1346,0.0154,0.713888888889,0.519444444444,1.71666666667
1386186031.37,0.4474,0.3866,0.5222,0.1336,-0.0154,-0.136,0.0154,0.713888888889,0.519444444444,1.71666666667
1386186031.38,0.4408,0.3786,0.514,0.1718,-0.0236,-0.1366,0.0148,0.705555555556,0.525,1.71944444444
1386186031.41,0.6344,0.433,0.7376,0.4022,-0.0584,-0.1308,0.0226,0.813888888889,0.488888888889,1.68055555556
1386186031.41,0.5496,0.3566,0.575,0.3802,-0.0488,-0.108,0.0226,0.813888888889,0.488888888889,1.68055555556
1386186031.42,0.4428,0.4474,0.5512,0.3252,-0.1098,-0.067,0.0266,0.869444444444,0.5,1.65555555556
1386186031.43,0.4572,0.4844,0.5648,0.3226,-0.133,-0.0672,0.027,0.875,0.475,1.66666666667
1386186031.44,0.5504,0.4396,0.661,0.3386,-0.1236,-0.0762,0.027,0.875,0.475,1.66666666667
1386186031.45,0.5336,0.4494,0.7098,0.2144,-0.1638,-0.0504,0.0294,0.908333333333,0.444444444444,1.65277777778
1386186031.46,0.4924,0.463,0.693,0.1468,-0.1874,-0.039,0.0294,0.908333333333,0.444444444444,1.65277777778
1386186031.47,0.4668,0.4554,0.6722,0.095,-0.1914,-0.0368,0.0288,0.9,0.419444444444,1.66388888889
1386186031.47,0.4566,0.444,0.6566,0.0584,-0.1838,-0.0432,0.0288,0.9,0.419444444444,1.66388888889
1386186031.48,0.457,0.4418,0.6512,0.0298,-0.1792,-0.0514,0.0288,0.9,0.419444444444,1.66388888889
1386186031.48,0.4508,0.4508,0.6422,0.0044,-0.1872,-0.0596,0.028,0.888888888889,0.425,1.67222222222
1386186031.5,0.4352,0.505,0.6376,-0.046,-0.2322,-0.069,0.026,0.861111111111,0.397222222222,1.69166666667
1386186031.5,0.4336,0.5414,0.6432,-0.0632,-0.2472,-0.068,0.026,0.861111111111,0.397222222222,1.69166666667
1386186031.51,0.4244,0.5564,0.629,-0.0868,-0.2624,-0.0648,0.0248,0.844444444444,0.358333333333,1.69722222222
1386186031.51,0.4238,0.5734,0.6246,-0.1084,-0.2662,-0.0558,0.0248,0.844444444444,0.358333333333,1.69722222222
1386186031.52,0.4156,0.5774,0.6162,-0.128,-0.257,-0.043,0.0224,0.811111111111,0.341666666667,1.68333333333
1386186031.54,0.4174,0.5662,0.61,-0.177,-0.1774,0.0156,0.0218,0.802777777778,0.311111111111,1.68055555556
1386186031.54,0.419,0.5544,0.6044,-0.1902,-0.1452,0.0386,0.0218,0.802777777778,0.311111111111,1.68055555556
1386186031.55,0.4178,0.545,0.5992,-0.2016,-0.1184,0.0612,0.0206,0.786111111111,0.319444444444,1.67222222222
1386186031.55,0.4244,0.5476,0.606,-0.2116,-0.0996,0.0832,0.0206,0.786111111111,0.319444444444,1.67222222222
1386186031.56,0.4222,0.5398,0.5998,-0.2208,-0.089,0.1052,0.0184,0.755555555556,0.288888888889,1.68888888889
1386186031.57,0.4242,0.5388,0.6,-0.2294,-0.0854,0.1262,0.0184,0.755555555556,0.288888888889,1.68888888889
1386186031.57,0.4232,0.5368,0.5942,-0.238,-0.0878,0.1474,0.0152,0.711111111111,0.266666666667,1.68333333333
1386186031.58,0.424,0.5404,0.5888,-0.2464,-0.0944,0.1676,0.0152,0.711111111111,0.266666666667,1.68333333333
1386186031.58,0.4228,0.5412,0.5766,-0.2554,-0.1038,0.1884,0.0132,0.683333333333,0.236111111111,1.68055555556
1386186031.62,0.4328,0.57,0.526,-0.2998,-0.1212,0.29,0.0084,0.616666666667,0.191666666667,1.7
1386186031.64,0.4356,0.5384,0.5076,-0.304,-0.0848,0.3332,0.0002,0.502777777778,0.144444444444,1.69722222222
1386186031.66,0.4336,0.4994,0.4938,-0.3124,-0.032,0.3922,-0.0022,0.469444444444,0.122222222222,1.68888888889
1386186031.67,0.4298,0.487,0.4868,-0.3092,-0.0258,0.4014,-0.0054,0.425,0.125,1.68888888889
1386186031.67,0.4348,0.487,0.4908,-0.304,-0.0254,0.4068,-0.0054,0.425,0.125,1.68888888889
1386186031.68,0.431,0.4812,0.4878,-0.2976,-0.0296,0.409,-0.0052,0.427777777778,0.111111111111,1.675
1386186031.69,0.4324,0.4808,0.4898,-0.2902,-0.0372,0.408,-0.0052,0.427777777778,0.111111111111,1.675
1386186031.69,0.436,0.4772,0.4902,-0.2826,-0.0464,0.4056,-0.0102,0.358333333333,0.1,1.66111111111
1386186031.7,0.4416,0.4684,0.4868,-0.2704,-0.0684,0.3984,-0.0102,0.358333333333,0.1,1.66111111111
1386186031.71,0.4416,0.4672,0.4844,-0.2674,-0.0816,0.3936,-0.0102,0.358333333333,0.1,1.66111111111
1386186031.72,0.4456,0.472,0.4852,-0.2654,-0.0952,0.388,-0.0102,0.358333333333,0.1,1.66111111111
1386186031.72,0.4416,0.4708,0.4786,-0.2634,-0.1086,0.3814,-0.0136,0.311111111111,0.0583333333333,1.63055555556
1386186031.73,0.4456,0.4776,0.4808,-0.2602,-0.1208,0.375,-0.0136,0.311111111111,0.0583333333333,1.63055555556
1386186031.74,0.4428,0.4772,0.4742,-0.2492,-0.14,0.3658,-0.0166,0.269444444444,0.0388888888889,1.625
1386186031.75,0.4358,0.4736,0.4682,-0.2418,-0.147,0.3614,-0.0194,0.230555555556,0.025,1.59166666667
1386186031.75,0.4364,0.4786,0.4708,-0.2334,-0.1522,0.3554,-0.0194,0.230555555556,0.025,1.59166666667
1386186031.76,0.4334,0.4786,0.4698,-0.2144,-0.1544,0.3384,-0.0224,0.188888888889,0.0111111111111,1.57777777778
1386186031.77,0.4368,0.48,0.474,-0.1996,-0.1532,0.3318,-0.0224,0.188888888889,0.0111111111111,1.57777777778
1386186031.78,0.436,0.479,0.4748,-0.1834,-0.1528,0.322,-0.0226,0.186111111111,-0.0138888888889,1.56944444444
1386186031.78,0.4422,0.4866,0.4838,-0.1674,-0.1536,0.313,-0.0226,0.186111111111,-0.0138888888889,1.56944444444
1386186031.79,0.4434,0.4872,0.492,-0.136,-0.1562,0.2944,-0.0242,0.163888888889,-0.0111111111111,1.56111111111
1386186031.82,0.4614,0.4736,0.5192,-0.0686,-0.157,0.2542,-0.027,0.125,-0.0333333333333,1.54166666667
1386186031.83,0.4564,0.4616,0.5182,-0.0528,-0.1612,0.2492,-0.0294,0.0916666666667,-0.075,1.50555555556
1386186031.83,0.4614,0.4584,0.5266,-0.0374,-0.1682,0.2462,-0.0294,0.0916666666667,-0.075,1.50555555556
1386186031.84,0.4582,0.448,0.5226,-0.0238,-0.1784,0.2434,-0.0284,0.105555555556,-0.1,1.525
1386186031.85,0.4604,0.4486,0.5248,-0.0124,-0.1904,0.2396,-0.0284,0.105555555556,-0.1,1.525
1386186031.85,0.4476,0.44,0.5108,-0.0038,-0.2042,0.2332,-0.0294,0.0916666666667,-0.116666666667,1.50555555556
1386186031.86,0.4514,0.4438,0.5106,0.0034,-0.2184,0.2236,-0.0294,0.0916666666667,-0.116666666667,1.50555555556
1386186031.87,0.4458,0.449,0.5048,0.0162,-0.2478,0.1928,-0.0306,0.075,-0.130555555556,1.47777777778
1386186031.88,0.4444,0.4542,0.505,0.023,-0.2612,0.1722,-0.0298,0.0861111111111,-0.183333333333,1.46111111111
1386186031.88,0.4534,0.4662,0.5168,0.031,-0.2722,0.1494,-0.0298,0.0861111111111,-0.183333333333,1.46111111111
1386186031.89,0.4642,0.4762,0.5316,0.0384,-0.2808,0.1266,-0.0298,0.0861111111111,-0.183333333333,1.46111111111
1386186031.89,0.4704,0.4786,0.5408,0.0428,-0.2856,0.106,-0.031,0.0694444444444,-0.211111111111,1.44722222222
1386186031.9,0.4808,0.4858,0.5572,0.0482,-0.292,0.0938,-0.031,0.0694444444444,-0.211111111111,1.44722222222
1386186031.91,0.486,0.488,0.5774,0.0542,-0.3036,0.0672,-0.032,0.0555555555556,-0.266666666667,1.40833333333
1386186031.92,0.4784,0.4746,0.5738,0.0566,-0.3088,0.0592,-0.0326,0.0472222222222,-0.297222222222,1.4
1386186031.92,0.4766,0.4608,0.5698,0.0594,-0.3144,0.0544,-0.0326,0.0472222222222,-0.297222222222,1.4
1386186031.93,0.4818,0.4522,0.565,0.0614,-0.3232,0.051,-0.0302,0.0805555555556,-0.305555555556,1.34722222222
1386186031.94,0.4874,0.456,0.5646,0.0606,-0.3376,0.046,-0.0302,0.0805555555556,-0.305555555556,1.34722222222
1386186031.95,0.4816,0.4732,0.5518,0.0452,-0.3696,0.0228,-0.0332,0.0388888888889,-0.35,1.30277777778
1386186031.95,0.4832,0.4848,0.549,0.0336,-0.379,0.004,-0.0332,0.0388888888889,-0.35,1.30277777778
1386186031.96,0.4796,0.493,0.5412,0.0224,-0.383,-0.0196,-0.0316,0.0611111111111,-0.402777777778,1.27777777778
1386186031.97,0.4862,0.5174,0.5456,0.0112,-0.3836,-0.0454,-0.0316,0.0611111111111,-0.402777777778,1.27777777778
1386186031.97,0.4752,0.5318,0.5366,0.0002,-0.3806,-0.07,-0.0326,0.0472222222222,-0.441666666667,1.24444444444
1386186031.98,0.4776,0.5554,0.5426,-0.009,-0.373,-0.0902,-0.0326,0.0472222222222,-0.441666666667,1.24444444444
1386186031.98,0.4774,0.5626,0.5436,-0.016,-0.3588,-0.1034,-0.0324,0.05,-0.477777777778,1.20277777778
1386186031.99,0.4812,0.5662,0.5498,-0.021,-0.3386,-0.1094,-0.0324,0.05,-0.477777777778,1.20277777778
1386186032.0,0.4852,0.559,0.5518,-0.0254,-0.2908,-0.1034,-0.0338,0.0305555555556,-0.472222222222,1.17777777778
1386186032.03,0.4868,0.5468,0.5576,-0.0314,-0.2078,-0.0566,-0.033,0.0416666666667,-0.469444444444,1.07777777778
1386186032.03,0.4848,0.5522,0.5616,-0.0378,-0.1864,-0.0484,-0.033,0.0416666666667,-0.469444444444,1.07777777778
1386186032.04,0.4698,0.5372,0.5468,-0.0468,-0.1624,-0.0356,-0.0344,0.0222222222222,-0.477777777778,1.07222222222
1386186032.04,0.4624,0.525,0.5376,-0.0562,-0.1368,-0.0224,-0.0344,0.0222222222222,-0.477777777778,1.07222222222
1386186032.05,0.4542,0.516,0.5302,-0.0652,-0.112,-0.0098,-0.0332,0.0388888888889,-0.466666666667,1.06388888889
1386186032.06,0.448,0.5134,0.5268,-0.0728,-0.0898,0.0016,-0.0332,0.0388888888889,-0.466666666667,1.06388888889
1386186032.06,0.4424,0.5116,0.5262,-0.0786,-0.0682,0.0116,-0.0332,0.0388888888889,-0.466666666667,1.06388888889
1386186032.07,0.4318,0.4998,0.5182,-0.081,-0.0468,0.0198,-0.0346,0.0194444444444,-0.458333333333,1.05277777778
1386186032.07,0.4334,0.4946,0.5222,-0.0802,-0.0264,0.0268,-0.0346,0.0194444444444,-0.458333333333,1.05277777778
1386186032.08,0.4282,0.4812,0.5176,-0.0768,-0.0092,0.0322,-0.0356,0.00555555555556,-0.430555555556,1.01944444444
1386186032.08,0.4322,0.482,0.5268,-0.0726,0.0036,0.0358,-0.0356,0.00555555555556,-0.430555555556,1.01944444444
1386186032.09,0.4282,0.4788,0.5232,-0.068,0.0116,0.0366,-0.0344,0.0222222222222,-0.422222222222,1.02777777778
1386186032.1,0.4302,0.4886,0.529,-0.0646,0.0168,0.035,-0.0344,0.0222222222222,-0.422222222222,1.02777777778
1386186032.11,0.427,0.5002,0.5262,-0.0622,0.0294,0.0274,-0.0356,0.00555555555556,-0.402777777778,1.01111111111
1386186032.12,0.4202,0.5078,0.5232,-0.0608,0.0486,0.0226,-0.0348,0.0166666666667,-0.386111111111,0.991666666667
1386186032.13,0.4234,0.5098,0.5268,-0.058,0.0612,0.0216,-0.0348,0.0166666666667,-0.386111111111,0.991666666667
1386186032.13,0.4196,0.5056,0.524,-0.0536,0.0742,0.021,-0.0334,0.0361111111111,-0.35,0.975
1386186032.14,0.4204,0.508,0.5276,-0.0476,0.087,0.0192,-0.0334,0.0361111111111,-0.35,0.975
1386186032.14,0.4158,0.5054,0.5246,-0.0392,0.0982,0.0158,-0.0314,0.0638888888889,-0.327777777778,0.966666666667
1386186032.16,0.421,0.5208,0.5366,-0.0206,0.1098,0.008,-0.031,0.0694444444444,-0.325,0.980555555556
1386186032.17,0.4202,0.5216,0.5444,0.0006,0.1196,0.0044,-0.0296,0.0888888888889,-0.275,0.966666666667
1386186032.19,0.4266,0.5144,0.5558,0.0224,0.1276,0.006,-0.0284,0.105555555556,-0.280555555556,0.983333333333
1386186032.19,0.4342,0.5214,0.5628,0.0254,0.124,0.0072,-0.0284,0.105555555556,-0.280555555556,0.983333333333
1386186032.2,0.4272,0.5226,0.5558,0.0254,0.1174,0.0076,-0.0258,0.141666666667,-0.230555555556,0.980555555556
1386186032.21,0.4226,0.5286,0.544,0.0228,0.102,0.0078,-0.0264,0.133333333333,-0.236111111111,0.986111111111
1386186032.22,0.4286,0.5396,0.544,0.0222,0.0962,0.0086,-0.0264,0.133333333333,-0.236111111111,0.986111111111
1386186032.23,0.4218,0.546,0.5356,0.022,0.0948,0.0118,-0.0246,0.158333333333,-0.233333333333,0.966666666667
1386186032.23,0.42,0.5362,0.5304,0.0248,0.1018,0.0158,-0.0246,0.158333333333,-0.233333333333,0.966666666667
1386186032.24,0.4222,0.53,0.531,0.0298,0.1116,0.0208,-0.0246,0.158333333333,-0.233333333333,0.966666666667
1386186032.25,0.4228,0.5266,0.5342,0.0362,0.1222,0.0262,-0.0246,0.158333333333,-0.233333333333,0.966666666667
1386186032.25,0.4156,0.5158,0.5298,0.0438,0.1328,0.031,-0.0204,0.216666666667,-0.191666666667,1.01666666667
1386186032.26,0.4168,0.5084,0.531,0.053,0.1438,0.0356,-0.0204,0.216666666667,-0.191666666667,1.01666666667
1386186032.26,0.4136,0.4938,0.5272,0.0646,0.1528,0.0394,-0.0202,0.219444444444,-0.194444444444,1.00277777778
1386186032.27,0.4214,0.4894,0.5342,0.0774,0.1584,0.0426,-0.0202,0.219444444444,-0.194444444444,1.00277777778
1386186032.28,0.4174,0.4812,0.5306,0.0896,0.1578,0.0452,-0.0182,0.247222222222,-0.158333333333,1.03888888889
1386186032.28,0.419,0.4824,0.5334,0.1006,0.151,0.0474,-0.0182,0.247222222222,-0.158333333333,1.03888888889
1386186032.29,0.4206,0.482,0.531,0.1074,0.1404,0.0488,-0.0134,0.313888888889,-0.166666666667,1.05277777778
1386186032.29,0.4268,0.4826,0.532,0.1162,0.132,0.0494,-0.0134,0.313888888889,-0.166666666667,1.05277777778
1386186032.3,0.4384,0.4906,0.5404,0.124,0.1186,0.0476,-0.0134,0.313888888889,-0.166666666667,1.05277777778
1386186032.31,0.4362,0.4962,0.5386,0.1312,0.1042,0.0414,-0.0142,0.302777777778,-0.169444444444,1.05
1386186032.31,0.448,0.523,0.5562,0.1374,0.0912,0.0324,-0.0142,0.302777777778,-0.169444444444,1.05
1386186032.32,0.4382,0.527,0.5498,0.1432,0.0812,0.0228,-0.0114,0.341666666667,-0.15,1.05555555556
1386186032.32,0.4448,0.5386,0.5602,0.1492,0.0756,0.0152,-0.0114,0.341666666667,-0.15,1.05555555556
1386186032.33,0.4406,0.5292,0.5546,0.1558,0.0744,0.0106,-0.0078,0.391666666667,-0.147222222222,1.06666666667
1386186032.34,0.443,0.528,0.5604,0.1616,0.0758,0.0082,-0.0078,0.391666666667,-0.147222222222,1.06666666667
1386186032.34,0.4384,0.5184,0.557,0.1656,0.0792,0.008,-0.0072,0.4,-0.144444444444,1.09722222222
1386186032.35,0.4356,0.5128,0.558,0.1684,0.085,0.0076,-0.0072,0.4,-0.144444444444,1.09722222222
1386186032.35,0.436,0.508,0.5578,0.1724,0.0926,0.006,-0.0072,0.4,-0.144444444444,1.09722222222
1386186032.36,0.4424,0.512,0.56,0.1816,0.1086,-0.003,-0.004,0.444444444444,-0.113888888889,1.11388888889
1386186032.37,0.4342,0.5074,0.5502,0.1844,0.1176,-0.008,-0.0022,0.469444444444,-0.125,1.11944444444
1386186032.38,0.4324,0.5106,0.5458,0.1866,0.1262,-0.0114,-0.0022,0.469444444444,-0.125,1.11944444444
1386186032.38,0.4294,0.5138,0.5374,0.1908,0.1328,-0.0134,-0.0014,0.480555555556,-0.113888888889,1.13611111111
1386186032.39,0.4298,0.527,0.5338,0.1962,0.1398,-0.0148,-0.0014,0.480555555556,-0.113888888889,1.13611111111
1386186032.39,0.4126,0.524,0.5122,0.2032,0.1486,-0.0126,0.0004,0.505555555556,-0.0916666666667,1.14722222222
1386186032.4,0.4068,0.5222,0.5078,0.215,0.1586,-0.0062,0.0004,0.505555555556,-0.0916666666667,1.14722222222
1386186032.41,0.4132,0.5172,0.5106,0.2324,0.1686,0.0036,0.003,0.541666666667,-0.0805555555556,1.13055555556
1386186032.42,0.4356,0.5152,0.5358,0.265,0.1894,0.021,0.003,0.541666666667,-0.0805555555556,1.13055555556
1386186032.42,0.4356,0.504,0.5332,0.2808,0.198,0.0232,0.0038,0.552777777778,-0.0611111111111,1.17777777778
1386186032.44,0.431,0.5054,0.5296,0.2976,0.2232,0.0232,0.007,0.597222222222,-0.0583333333333,1.20833333333
1386186032.44,0.4358,0.5148,0.5348,0.3014,0.2328,0.0232,0.007,0.597222222222,-0.0583333333333,1.20833333333
1386186032.45,0.4292,0.5012,0.5346,0.3036,0.2498,0.0276,0.008,0.611111111111,-0.0305555555556,1.225
1386186032.46,0.436,0.4988,0.5416,0.3054,0.2558,0.0334,0.0126,0.675,-0.0277777777778,1.24166666667
1386186032.48,0.4472,0.4852,0.5536,0.3288,0.2526,0.0738,0.0126,0.675,-0.0138888888889,1.23611111111
1386186032.49,0.4582,0.4724,0.5634,0.3446,0.248,0.0824,0.0128,0.677777777778,0.0,1.26111111111
1386186032.5,0.4798,0.486,0.5884,0.357,0.2428,0.0858,0.0128,0.677777777778,0.0,1.26111111111
1386186032.5,0.4718,0.48,0.584,0.3596,0.24,0.0832,0.0168,0.733333333333,0.0138888888889,1.24722222222
1386186032.51,0.4822,0.4894,0.5948,0.3544,0.2368,0.0792,0.0168,0.733333333333,0.0138888888889,1.24722222222
1386186032.52,0.4692,0.4828,0.581,0.3168,0.2236,0.0754,0.0192,0.766666666667,0.0111111111111,1.26666666667
1386186032.53,0.4598,0.4838,0.573,0.291,0.2142,0.0764,0.0198,0.775,0.0166666666667,1.30833333333
1386186032.54,0.4504,0.4802,0.5606,0.237,0.199,0.0804,0.0198,0.775,0.0166666666667,1.30833333333
1386186032.54,0.4402,0.4724,0.5486,0.214,0.1926,0.0816,0.0172,0.738888888889,0.0111111111111,1.34444444444
1386186032.55,0.4462,0.4774,0.5548,0.1952,0.187,0.0822,0.0172,0.738888888889,0.0111111111111,1.34444444444
1386186032.56,0.448,0.47,0.5538,0.1852,0.1846,0.0804,0.0188,0.761111111111,0.0222222222222,1.31111111111
1386186032.56,0.4558,0.4704,0.5602,0.1726,0.1844,0.0774,0.0188,0.761111111111,0.0222222222222,1.31111111111
1386186032.57,0.4506,0.4672,0.5548,0.1622,0.1854,0.0722,0.0168,0.733333333333,0.0138888888889,1.34722222222
1386186032.57,0.4522,0.4678,0.556,0.1524,0.1882,0.0658,0.0168,0.733333333333,0.0138888888889,1.34722222222
1386186032.58,0.4438,0.459,0.545,0.1436,0.194,0.0594,0.0164,0.727777777778,0.0166666666667,1.34444444444
1386186032.59,0.4496,0.4662,0.5466,0.1382,0.1978,0.054,0.0164,0.727777777778,0.0166666666667,1.34444444444
1386186032.59,0.4434,0.469,0.542,0.1352,0.1994,0.0494,0.0164,0.727777777778,0.0166666666667,1.34444444444
1386186032.6,0.4448,0.474,0.5444,0.1356,0.2008,0.0462,0.0172,0.738888888889,0.025,1.36666666667
1386186032.6,0.4372,0.469,0.5378,0.1402,0.2048,0.0426,0.0172,0.738888888889,0.025,1.36666666667
1386186032.61,0.4292,0.466,0.529,0.1504,0.21,0.0422,0.0188,0.761111111111,0.0527777777778,1.38611111111
1386186032.62,0.4296,0.4682,0.5296,0.165,0.2154,0.0428,0.0188,0.761111111111,0.0527777777778,1.38611111111
1386186032.62,0.4304,0.4594,0.531,0.185,0.2214,0.0442,0.019,0.763888888889,0.0388888888889,1.39166666667
1386186032.63,0.4476,0.4552,0.5482,0.2068,0.229,0.0446,0.019,0.763888888889,0.0388888888889,1.39166666667
1386186032.63,0.462,0.448,0.5654,0.2256,0.2382,0.0438,0.0208,0.788888888889,0.0333333333333,1.42777777778
1386186032.64,0.4742,0.442,0.5752,0.2386,0.2486,0.0428,0.0208,0.788888888889,0.0333333333333,1.42777777778
1386186032.64,0.484,0.4436,0.5802,0.2446,0.2564,0.0414,0.0218,0.802777777778,0.05,1.42777777778
1386186032.65,0.4952,0.4528,0.5866,0.2404,0.2608,0.0438,0.0218,0.802777777778,0.05,1.42777777778
1386186032.66,0.4938,0.4696,0.5896,0.2256,0.2664,0.0486,0.0218,0.802777777778,0.05,1.42777777778
1386186032.66,0.4726,0.4784,0.576,0.2046,0.2764,0.0566,0.0208,0.788888888889,0.0638888888889,1.46111111111
1386186032.67,0.4734,0.4806,0.5738,0.1836,0.292,0.0702,0.0208,0.788888888889,0.0638888888889,1.46111111111
1386186032.67,0.4734,0.458,0.5622,0.1666,0.3126,0.0868,0.0202,0.780555555556,0.0583333333333,1.45555555556
1386186032.68,0.485,0.4424,0.5684,0.1552,0.3344,0.1002,0.0202,0.780555555556,0.0583333333333,1.45555555556
1386186032.69,0.4716,0.4274,0.5534,0.1496,0.3472,0.1076,0.0188,0.761111111111,0.102777777778,1.50833333333
1386186032.69,0.4604,0.4492,0.5394,0.1426,0.36,0.1114,0.0188,0.761111111111,0.102777777778,1.50833333333
1386186032.7,0.4682,0.4616,0.557,0.1348,0.3642,0.1242,0.0174,0.741666666667,0.111111111111,1.49166666667
1386186032.7,0.4924,0.4558,0.5742,0.138,0.37,0.1414,0.0174,0.741666666667,0.111111111111,1.49166666667
1386186032.71,0.4914,0.4324,0.5638,0.1458,0.3856,0.151,0.0174,0.741666666667,0.111111111111,1.49166666667
1386186032.72,0.4906,0.4204,0.5718,0.1468,0.4018,0.1596,0.0196,0.772222222222,0.147222222222,1.51666666667
1386186032.72,0.498,0.425,0.5774,0.145,0.41,0.1642,0.0196,0.772222222222,0.147222222222,1.51666666667
1386186032.73,0.4904,0.4172,0.5698,0.1384,0.4122,0.1666,0.0188,0.761111111111,0.180555555556,1.50833333333
1386186032.73,0.482,0.4172,0.5632,0.1248,0.4108,0.1684,0.0188,0.761111111111,0.180555555556,1.50833333333
1386186032.74,0.4666,0.4152,0.5492,0.1084,0.4052,0.1692,0.0158,0.719444444444,0.188888888889,1.525
1386186032.75,0.4626,0.421,0.5466,0.092,0.3964,0.1702,0.0158,0.719444444444,0.188888888889,1.525
1386186032.75,0.4608,0.4146,0.5404,0.079,0.388,0.1718,0.0152,0.711111111111,0.216666666667,1.53333333333
